order_id,sku_id,product_name,final_ak_price,units_sold,quantity,customer_id,placed_gmv,Order_Date
161490,61822f25e8,Liril Lemon & Tea Tree Oil Soap 75g,23.1,24,4,110723,2217.6,2022-06-20 14:36:19
161490,6145ea1feb,Livon Anti-Frizz Hair Serum 20ml,55,24,3,110723,3960,2022-06-20 14:36:19
161490,60feb388c4,Lakme Blush & Glow Strawberry Freshness Gel Face Wash 50g,93,36,1,110723,3348,2022-06-20 14:36:19
161490,614d5128cd,Gallant II Twin Blade Shaving System 5 Cartridges,48,12,1,110723,576,2022-06-20 14:36:19
161490,60d2c3806c,Dettol Lather Shaving Cream (60gm+18gm),62.25,12,1,110723,747,2022-06-20 14:36:19
147387,60dad6993d,Rin Detergent Powder 1kg,73.9,1,1,89630,73.9,2022-06-01 20:44:26
147387,61af5f6908,Dove Daily Shine Shampoo 180ml,154.23,1,1,89630,154.23,2022-06-01 20:44:26
147387,618d01c0bd,Park Avenue Beer Shampoo Hairfall Control 180ml + Soap 75g Free,109.11,1,1,89630,109.11,2022-06-01 20:44:26
147387,60feb937c4,Stayfree Secure Cottony Wings Regular 20U,81.26,1,1,89630,81.26,2022-06-01 20:44:26
147387,60e6f17899,Denver Hamilton Deodorant 165ml,143.06,1,1,89630,143.06,2022-06-01 20:44:26
147387,608984cb34,Glucon D Instant Energy Health Drink Nimbu Pani 450g,139.48,1,1,89630,139.48,2022-06-01 20:44:26
147387,6126329403,Bambino Daily Elbow Pasta 500g,66,1,1,89630,66,2022-06-01 20:44:26
147387,60d1f3736c,Bambino Macaroni Elbow Pasta 200g,17.6,1,1,89630,17.6,2022-06-01 20:44:26
147387,5f7441662c,Savlon Glycerin Germ Protection Bathing Soap Bar 4UX75g,75.35,1,1,89630,75.35,2022-06-01 20:44:26
157005,626be5bbb5,Lakme 9 to 5 CC 03 Bronze 9g,96.73,6,1,13319,580.38,2022-06-14 16:52:21
157005,6024c78138,Parachute Coconut Oil 175ml,65.63,6,1,13319,393.78,2022-06-14 16:52:21
157005,93a0b39c66,"Cadbury Gems Minis Pack 45U, 142.2g",65,6,1,13319,390,2022-06-14 16:52:21
157005,61fba559b7,Lakme Peach Milk Soft Cream 25g,36.46,12,1,13319,437.52,2022-06-14 16:52:21
157005,5f84665b9e,Fem Fairness Naturals Saffron Skin Bleach 40g,43.1,8,1,13319,344.8,2022-06-14 16:52:21
157005,61822f25e8,Liril Lemon & Tea Tree Oil Soap 75g,23.1,24,1,13319,554.4,2022-06-14 16:52:21
154273,61778a649e,Wonder Fresh White Phenyl 1L,42,15,1,118471,630,2022-06-10 22:52:34
154273,60df1d8f3e,Parle Chatkeens Namkeen Aloo Bhujia 1kg,159.5,8,1,118471,1276,2022-06-10 22:52:34
154273,6098c055c7,Dabur Red Paste 200g,94.1,24,1,118471,2258.4,2022-06-10 22:52:34
154273,6030d6ea89,Dabur Red Toothpaste 100g,52.4,36,1,118471,1886.4,2022-06-10 22:52:34
154273,611d180f38,Parle Chatkeens Bhujia Sev 1kg,159.5,8,1,118471,1276,2022-06-10 22:52:34
154273,61cadee7fe,Kissan Fresh Tomato Ketchup 1.2kg,117.89,12,1,118471,1414.68,2022-06-10 22:52:34
135562,6232e7c550,Glucon-D Instant Energy Health Drink Regular Jar 450g Free 50g,86.49,36,1,76793,3113.64,2022-05-19 11:45:55
135562,568ce525c1,Bambino Instant Upma Mix 170g,30.4,31,1,76793,942.4,2022-05-19 11:45:55
135562,b672388504,Bambino Thin Roasted Vermicelli 140g,15.6,36,1,76793,561.6,2022-05-19 11:45:55
135562,60d1f1876c,Bambino Roasted Vermicelli 425g,44,18,1,76793,792,2022-05-19 11:45:55
135562,61778a5d90,Wonder Fresh Metal Cleaner 200 ml,58.9,10,1,76793,589,2022-05-19 11:45:55
135562,606552c298,"MamyPoko Standard Diaper Pants (Large, 30 pcs)",287.28,18,1,76793,5171.04,2022-05-19 11:45:55
163123,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,4,69236,2848,2022-06-22 09:21:55
124550,60feb937c4,Stayfree Secure Cottony Wings Regular 20U,73.87,1,5,44258,369.35,2022-05-07 12:18:06
151761,608984cb34,Glucon D Instant Energy Health Drink Nimbu Pani 450g,127.5,12,1,117785,1530,2022-06-08 05:31:36
137846,626d01b3d1,Axe Signature Gold Temptation Ticket Body Deodorant 17ml,50.73,6,1,42168,304.38,2022-05-21 20:03:50
137846,61021fdb38,Patanjali's Saundarya Aloe Vera Gel 60ml,39.24,12,1,42168,470.88,2022-05-21 20:03:50
137846,608fb49520,Pond's Bright Beauty Face Wash 50g,71.1,12,1,42168,853.2,2022-05-21 20:03:50
137846,6163f711fe,Garnier Bright Complete Vitamin C Serum Cream UV 23g,62.16,6,1,42168,372.96,2022-05-21 20:03:50
137846,5f81c9fb89,Head & Shoulders Anti Dandruff Shampoo Smooth & Silky 180ml,132.6,6,1,42168,795.6,2022-05-21 20:03:50
134186,627b78c26d,Lux Soft Glow Rose & Vitamin E Soap 4U X 75g,69,36,2,21036,4968,2022-05-17 16:50:06
134186,627b77616d,Lifebuoy Silver Shield Soap 4U X 75g,55.3,36,2,21036,3981.6,2022-05-17 16:50:06
134186,6141de662a,Kesh King Hair Oil 100ml,131,24,1,21036,3144,2022-05-17 16:50:06
156399,616cfed6f7,Colgate Herbal Toothpaste 100g,62.5,18,2,24255,2250,2022-06-13 21:05:12
156399,61fcffaeb7,Himalaya Almond & Rose Soap 125g,35,18,1,24255,630,2022-06-13 21:05:12
156399,43ea004e9d,Parle Happy Happy Choco Chip Cookies 400g,60,12,1,24255,720,2022-06-13 21:05:12
156399,60686b7df8,Johnson's Baby Soap 75g,52.5,18,1,24255,945,2022-06-13 21:05:12
156399,5f7ffea19f,Parle 2 in 1 Eclairs Toffee 198g,35,24,1,24255,840,2022-06-13 21:05:12
156399,6047142963,Glow & Lovely Instant Glow With Brightening Multivitamin Facewash 100g,107,24,1,24255,2568,2022-06-13 21:05:12
156399,625030fb9b,Horlicks Chocolate Delight Health & Nutrition Drink 1kg,339,12,1,24255,4068,2022-06-13 21:05:12
120204,624d94fc16,Cadbury Oreo Vanilla Creme Biscuit 120g,26.6,15,1,32489,399,2022-05-06 11:20:58
120204,60d17870c5,Glow & Lovely Instant Glow With Brightening Multivitamin Facewash 50g,56.45,6,1,32489,338.7,2022-05-06 11:20:58
120204,60dec56d3e,Garnier Bright Complete Vitamin C Face Wash 50g,61.34,6,1,32489,368.04,2022-05-06 11:20:58
132632,5f084710f2,Himalaya Gentle Baby Powder 100g,55.55,12,1,92875,666.6,2022-05-15 14:42:29
132632,5f81bd0e89,Pears Pure And Gentle Soap Bar 3U X 125g,184,6,1,92875,1104,2022-05-15 14:42:29
132632,625bf78948,Pears Pure & Gentle Facewash 150g,198.36,6,1,92875,1190.16,2022-05-15 14:42:29
138887,60feae9632,Patanjali Saundarya Face Wash 100g,72.9,18,1,105621,1312.2,2022-05-23 14:35:24
138887,618e03050e,Emami Zandu Balm 8ml,34.4,60,1,105621,2064,2022-05-23 14:35:24
138887,5ffef3cbc6,Boro Plus Antiseptic Cream 5ml,4.45,270,1,105621,1201.5,2022-05-23 14:35:24
138887,60bdea5601,"Eno Fruit Salt - Lemon, 30 g ( Pack of 6 )",46.01,18,1,105621,828.18,2022-05-23 14:35:24
154126,61c70ff0ab,Harpic Disinfectant Toilet Cleaner 1L,168.22,18,1,111255,3027.96,2022-06-10 18:56:43
154126,6218c76c0a,Shasha Garam Masala 100g,49.92,30,1,111255,1497.6,2022-06-10 18:56:43
154126,613384c2f0,Karma Kettle Rhino Gold Premium CTC blend - 500g,175.5,12,1,111255,2106,2022-06-10 18:56:43
154126,60d95e6dc0,Nihar Shanti Amla Hair Oil 75ml,16.41,36,2,111255,1181.52,2022-06-10 18:56:43
150267,61769ed690,Dabur Meswak  Family Pack 300 g,107.51,18,1,70789,1935.18,2022-06-06 12:26:04
150267,626cf092d1,Himalaya Herbals Complete Care Toothpaste 80g,37.4,30,2,70789,2244,2022-06-06 12:26:04
150267,5f8464e689,Fem Gold Crème Bleach With Real Gold 40g,44.54,24,1,70789,1068.96,2022-06-06 12:26:04
149888,624d8b7916,Saffola Masala Oats Peppy Tomato 38g,12.27,240,1,70974,2944.8,2022-06-05 16:59:15
149888,6007f7a5eb,Tata Tea Premium India ki Chai 1kg,345,15,2,70974,10350,2022-06-05 16:59:15
149888,6037889ff5,Colgate Toothpaste Strong Teeth Dental Cream 18g,8.8,12,1,70974,105.6,2022-06-05 16:59:15
151416,61fa26a5a7,Wow Vitamin C Facewash Tube 80ml,127.75,8,1,121577,1022,2022-06-07 17:28:16
151416,61d53cf99a,Wow Apple Cider Vinegar Facewash 100ml,181.77,8,2,121577,2908.32,2022-06-07 17:28:16
151416,61fa4355b7,Wow Coconut Milk & Argan Oil Body Lotion 400ml,291.27,6,1,121577,1747.62,2022-06-07 17:28:16
151416,61fab359b7,Wow Coconut Milk Conditioner 100ml,94.9,9,1,121577,854.1,2022-06-07 17:28:16
151416,61d53ce19a,Wow Onion and Black Seed Conditioner 100 ml,94.9,9,1,121577,854.1,2022-06-07 17:28:16
151416,61d53d4f9a,Wow Charcoal Foaming Facewash 100ml,291.27,6,1,121577,1747.62,2022-06-07 17:28:16
151416,621a22c097,Hamam Neem Tulsi & Aloe Vera 150g,52.39,18,1,121577,943.02,2022-06-07 17:28:16
151416,618e03050e,Emami Zandu Balm 8ml,34.4,60,1,121577,2064,2022-06-07 17:28:16
151416,6177898e90,Wonder Fresh Air Freshener Rose 50 g,20.25,30,1,121577,607.5,2022-06-07 17:28:16
151416,6177899590,Wonder Fresh Air Freshener Lavender 50 g,20.25,30,1,121577,607.5,2022-06-07 17:28:16
151416,6177899c9e,Wonder Fresh Air Freshener Mogra 50g,20.25,30,1,121577,607.5,2022-06-07 17:28:16
151416,617245e54a,Haridarshan Deluxe Dhoop 40U,34,36,1,121577,1224,2022-06-07 17:28:16
151416,6139afdce2,Bikaji Tana Tan Alu Bhujia  400g,97.2,24,1,121577,2332.8,2022-06-07 17:28:16
151416,6139b047e2,BIKAJI Baat Chit Papad 400g,97.2,24,1,121577,2332.8,2022-06-07 17:28:16
151416,612dbe6fba,Chukde Chat Masala Rs10/-,7.5,48,1,121577,360,2022-06-07 17:28:16
151416,6128ac8f62,Chukde Meat Masala 100gm Buy 2 Get 1 Free,49,24,1,121577,1176,2022-06-07 17:28:16
151416,6128adfc62,Chukde Kitchen King 100 gm Buy 2 Get 1 Free,45.5,24,1,121577,1092,2022-06-07 17:28:16
151416,611e2cc680,Chukde Spices Coriander/Dhania Powder 100 g,22.4,30,1,121577,672,2022-06-07 17:28:16
151416,60febd99c4,Complan Nutrition and Health Drink Chocolate 500g,243.81,6,2,121577,2925.72,2022-06-07 17:28:16
151416,60febaad32,Stayfree Dry Cover With Wings Medium 7U,26.5,36,1,121577,954,2022-06-07 17:28:16
151416,61d80645a4,Clean & Clear Foaming Face Wash 100ml,114.38,18,2,121577,4117.68,2022-06-07 17:28:16
151416,6107ca8754,Lotus Radiant Pearl Facial Kit,642.01,6,1,121577,3852.06,2022-06-07 17:28:16
151416,624fe5019b,Livon Anti-Frizz Hair Serum 100ml + 100ml,399,6,1,121577,2394,2022-06-07 17:28:16
151416,621a293697,Lifebuoy Stronger Germ Protection Lemon Fresh 4U X 100g,109.5,30,1,121577,3285,2022-06-07 17:28:16
151416,5f89af093a,Patanjali Natural Dant Kanti Dental Cream 200g,84.14,18,1,121577,1514.52,2022-06-07 17:28:16
132869,62035966a7,Pond's Bright Beauty Spot less Fairness SPF 15 PA ++ Serum Cream 35g,107.52,12,1,35500,1290.24,2022-05-15 22:57:58
132869,603ce42aae,Fogg Absolute Fragrance Body Spray 150ml,165,12,1,35500,1980,2022-05-15 22:57:58
136321,60686eeef8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,92.88,24,1,65181,2229.12,2022-05-20 10:57:53
143003,621a34ce97,Kissan Mixed Fruit Jam 11g,1.67,1440,2,95760,4809.6,2022-05-27 19:20:24
143003,61fba097a7,Kissan Chotu Fresh Tomato Ketchup 130g,13.31,120,1,95760,1597.2,2022-05-27 19:20:24
143003,5fa93040c2,Himalaya Purifying Neem Facewash 50ml,49.8,18,1,95760,896.4,2022-05-27 19:20:24
130342,60d17870c5,Glow & Lovely Instant Glow With Brightening Multivitamin Facewash 50g,54.43,24,1,107504,1306.32,2022-05-12 13:01:47
145521,618e68300e,Pears Pure And Gentle Soap Bar 4U X 75g,140.15,6,1,50900,840.9,2022-05-30 19:04:58
145521,621e1c8d97,Lux Velvet Glow Jasmine & Vitamin E Soap 5U X 100g,142.8,5,1,50900,714,2022-05-30 19:04:58
140240,614f06b03c,Stanfresh Disinfectant Floor Cleaner Lemon Combi -1000ml+1000ml,156,9,1,32920,1404,2022-05-24 20:35:45
151319,c64bfcee80,Prabhuji Bhujia 32g,8,50,1,113561,400,2022-06-07 15:31:25
151319,626d01b3d1,Axe Signature Gold Temptation Ticket Body Deodorant 17ml,50.73,6,1,113561,304.38,2022-06-07 15:31:25
128042,622497ab6c,"Whisper Choice Ultra Sanitary Pads - With Disposal Bags , XL, 6 Pads",33.5,36,1,33197,1206,2022-05-09 17:10:21
152188,becea23e1a,Johnson's Baby Soap with Baby Lotion &Vitamin E 25g,13.05,11,1,125595,143.55,2022-06-08 16:35:36
152188,616072d017,Ginni Garam Masala Powder 20g,7.5,200,1,125595,1500,2022-06-08 16:35:36
152188,616072ab17,Ginni Lal Mirch Powder 20g,7.3,200,1,125595,1460,2022-06-08 16:35:36
131842,6037889ff5,Colgate Toothpaste Strong Teeth Dental Cream 18g,8.85,24,1,84242,212.4,2022-05-14 12:22:37
131842,621a293697,Lifebuoy Stronger Germ Protection Lemon Fresh 4U X 100g,109.46,10,2,84242,2189.2,2022-05-14 12:22:37
131842,5fd1eed981,Closeup Deep Action Red Hot Gel Toothpaste 48g,16.3,48,1,84242,782.4,2022-05-14 12:22:37
156962,6030975915,Closeup Everfresh + Germ Gel Red Hot Toothpaste 150g,75.42,36,5,32026,13575.6,2022-06-14 16:17:42
119852,6107c98154,Duracell AAA Battery 6U,30.78,18,3,36241,1662.12,2022-05-05 17:13:54
148288,f6de2dc702,Lakme Sun Expert SPF 50 Ultra Matte Lotion 18ml,75.24,6,1,72915,451.44,2022-06-03 02:34:56
148288,61fbef02b7,Glow & Lovely Facewash 12U + 1U Free x 20g,19.61,24,1,72915,470.64,2022-06-03 02:34:56
161166,60feb388c4,Lakme Blush & Glow Strawberry Freshness Gel Face Wash 50g,93,36,1,96176,3348,2022-06-19 23:21:13
161166,52c84c487b,Unibic Orange Splash Cookies 55g,8.4,144,2,96176,2419.2,2022-06-19 23:21:13
161166,13331cd958,Unibic Cookies Choco Ripple Cookies 33g,4.2,144,1,96176,604.8,2022-06-19 23:21:13
161166,0f3de437dd,Unibic Choco chip Cookies 37.5g,8.5,72,1,96176,612,2022-06-19 23:21:13
140755,619ca04e0e,Super Vasmol 33 Kesh Kala Oil Based Hair Colour 50ml,29.75,18,1,10160,535.5,2022-05-25 12:06:07
140755,5f89ae913a,Patanjali Dant Kanti Dental Cream Natural 100g,44.29,36,1,10160,1594.44,2022-05-25 12:06:07
140755,6177890d90,Surf Excel Easy Wash Detergent Powder 80g,8.59,120,10,10160,10308,2022-05-25 12:06:07
164211,6107968954,Livon Anti-Frizz Hair Serum 50ml,115.08,18,3,30121,6214.32,2022-06-23 13:17:34
147211,60e7f9b80a,Clean & Clear Morning Energy Berry Face Wash 50ml,64.68,6,1,104746,388.08,2022-06-01 16:55:24
147211,6171a5c24a,Nivea Pearl & Beauty Deodorant for Unisex 150ml,114,6,1,104746,684,2022-06-01 16:55:24
122229,61fbbc9aa7,Brown & Polson Vanilla Custard Powder 100g,27.19,24,1,28346,652.56,2022-05-06 22:08:41
144794,5f6fa5ae46,Lizol All In 1 Disinfectant Surface & Floor Cleaner Floral 2L,340,6,1,76793,2040,2022-05-29 19:18:30
144794,232244a847,Lizol All In 1 Disinfectant Surface & Floor Cleaner Lavender 2L,340,6,1,76793,2040,2022-05-29 19:18:30
144794,627271be8e,Lakme 9 to 5 CC 01 Beige 9g,94.6,12,1,76793,1135.2,2022-05-29 19:18:30
144794,61769ed690,Dabur Meswak  Family Pack 300 g,107.51,18,1,76793,1935.18,2022-05-29 19:18:30
144794,642180101c,Prabhuji Khatta Mitha 36g,7.8,100,1,76793,780,2022-05-29 19:18:30
144794,6188ff0492,"Mother's Receipe Udad Papad 5""  200g",49.28,20,1,76793,985.6,2022-05-29 19:18:30
144794,6188fdee4e,"Mother's Receipe Moong Papad 5"" 200g",50.05,20,1,76793,1001,2022-05-29 19:18:30
144794,6024c78138,Parachute Coconut Oil 175ml,63.26,18,1,76793,1138.68,2022-05-29 19:18:30
144794,61f3f6a6a7,Cadbury Oreo Original Vanilla Creme  46.3g,8.83,36,1,76793,317.88,2022-05-29 19:18:30
144794,618fc185bd,Haridarshan Rose Dhoop -20 Stk,19.6,24,1,76793,470.4,2022-05-29 19:18:30
144794,52c84c487b,Unibic Orange Splash Cookies 55g,8.5,72,1,76793,612,2022-05-29 19:18:30
128145,619f2e47e1,Clinic Plus Strong & Long Sachet 960U X 6ml,714,1,4,63993,2856,2022-05-09 18:19:50
145271,60d962efc0,Bajaj Almond Drops Hair Oil 45ml,32.15,12,4,102786,1543.2,2022-05-30 15:28:10
145271,61769fa79e,Dettol Original Bathing Soap Bar 125g Buy 3 Get 1 Free,200.97,36,1,102786,7234.92,2022-05-30 15:28:10
145271,60ee820dcc,Dettol Original Germ Protection Bathing Soap bar 4U X 75g,120.78,12,5,102786,7246.8,2022-05-30 15:28:10
159572,61a606e3e6,Lifebuoy Total 10 Silver Natural Shield 4U X 125g,127,18,7,33609,16002,2022-06-17 15:39:54
159572,61fb9265b7,Surf Excel Bar 250g,32.25,18,2,33609,1161,2022-06-17 15:39:54
159572,6030975915,Closeup Everfresh + Germ Gel Red Hot Toothpaste 150g,77.42,12,1,33609,929.04,2022-06-17 15:39:54
157534,6218c72e0a,Shasha Whole Jeera 100g,28.8,30,1,89335,864,2022-06-15 11:01:37
157534,61b3476d0e,Colgate Super Flexi Charcoal Toothbrush 10U + 2U Free,14.54,60,1,89335,872.4,2022-06-15 11:01:37
157534,60c494c227,Parle Hide and Seek Biscuit Chocolate Chip Cookies 100g,22.5,24,1,89335,540,2022-06-15 11:01:37
157534,617789699e,Wonder Fresh Naphthalene Balls 50g,10,36,1,89335,360,2022-06-15 11:01:37
140304,6177890d90,Surf Excel Easy Wash Detergent Powder 80g,8.59,120,4,40949,4123.2,2022-05-24 21:59:48
154299,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,6,127126,4272,2022-06-10 23:30:26
152677,5fa93040c2,Himalaya Purifying Neem Facewash 50ml,51,18,1,126124,918,2022-06-09 11:25:46
161876,becea23e1a,Johnson's Baby Soap with Baby Lotion &Vitamin E 25g,12.75,33,1,93643,420.75,2022-06-20 19:20:45
161876,60e7f9b80a,Clean & Clear Morning Energy Berry Face Wash 50ml,64.68,6,1,93643,388.08,2022-06-20 19:20:45
161876,5f7c8ce714,Fem Gold Crème Bleach 8g + Gulabari Rose Water 59ml,31.7,18,2,93643,1141.2,2022-06-20 19:20:45
161876,6229bb5266,Margo Original Neem Soap 45g,8.55,12,1,93643,102.6,2022-06-20 19:20:45
161876,61af6afd08,Kama Sutra Deodorant Combo Offer Pack 450ml,271.95,2,1,93643,543.9,2022-06-20 19:20:45
156382,619f2e47e1,Clinic Plus Strong & Long Sachet 960X6ml,712,1,12,23306,8544,2022-06-13 20:19:54
156382,60ae21877e,Glow & Lovely Advanced Face Cream 80g,162,6,2,23306,1944,2022-06-13 20:19:54
156382,6149d9057a,Parle Orange Bite Candy 195g,35,24,1,23306,840,2022-06-13 20:19:54
156382,61021fdb38,Patanjali's Saundarya Aloe Vera Gel 60ml,38.52,18,1,23306,693.36,2022-06-13 20:19:54
156382,6110d72cf9,Keo Karpin Hair Oil 100ml,43.74,30,1,23306,1312.2,2022-06-13 20:19:54
156382,de9979ac39,Set Wet Styling Gel Gravity Resist 50ml,39,12,1,23306,468,2022-06-13 20:19:54
156382,a9f1441bb0,Set Wet Styling Gel Chilled Out 50ml,39,12,1,23306,468,2022-06-13 20:19:54
156382,6ff36dd42a,Set Wet Styling Gel Shine N style 50ml,39,12,1,23306,468,2022-06-13 20:19:54
156382,609e82aa69,Nihar Shanti Amla Hair Oil 34ml,8.03,96,1,23306,770.88,2022-06-13 20:19:54
156382,618e2f700e,Closeup Everfresh+ Triple Fresh Formula 23g,8.26,120,1,23306,991.2,2022-06-13 20:19:54
156382,5fd1eed981,Closeup Everfresh+ Red Hot Gel Toothpaste 46g,16.3,48,1,23306,782.4,2022-06-13 20:19:54
156382,61fbf021b7,Closeup Deep Action Red Hot Gel Toothpaste 80g,47.9,6,3,23306,862.2,2022-06-13 20:19:54
156382,61a5f50ab9,Dabur Red Paste 12U X 42g,17.5,48,1,23306,840,2022-06-13 20:19:54
156382,60eecc26a2,Dabur Amla Hair Oil 180ml,77.76,18,2,23306,2799.36,2022-06-13 20:19:54
156382,60c6f153a6,Clinic Plus Strong & Long Health Shampoo 80ml,44.9,21,1,23306,942.9,2022-06-13 20:19:54
156382,5f7ffea19f,Parle 2 in 1 Eclairs Toffee 198g,35,24,1,23306,840,2022-06-13 20:19:54
145274,6173ce3b30,Head & Shoulders Anti Dandruff Hairfall Shampoo 72ml,55.6,18,2,102921,2001.6,2022-05-30 15:31:06
145274,60686eeef8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,95.75,24,1,102921,2298,2022-05-30 15:31:06
145274,605dca3f34,Nycil Germ Expert Prickly Heat Powder Cool Herbal 150g + Nycil Cool Herbal 50g,95.9,30,2,102921,5754,2022-05-30 15:31:06
129322,60ffcfd3c4,Set Wet Styling Gel Gravity Resist Vertical Hold 10ml,7.96,96,3,67717,2292.48,2022-05-11 08:10:45
132550,6030975915,Closeup Everfresh + Germ Gel Red Hot Toothpaste 150g,75.42,36,1,79811,2715.12,2022-05-15 12:51:05
132550,5f84665b9e,Fem Fairness Naturals Saffron Skin Bleach 40g,41.59,24,1,79811,998.16,2022-05-15 12:51:05
132550,60a3b5ab98,Rin Ala Bleach 500 ml,66.27,24,1,79811,1590.48,2022-05-15 12:51:05
132550,60686eeef8,Dermi Cool Prickly Heat Powder 150g + Dettol Cool Menthol 125g Free,92.88,24,1,79811,2229.12,2022-05-15 12:51:05
150103,5fa93040c2,Himalaya Purifying Neem Facewash 50ml,49.8,18,2,120565,1792.8,2022-06-06 00:51:55
150103,5f84665b9e,Fem Fairness Naturals Saffron Skin Bleach 40g,41.59,24,1,120565,998.16,2022-06-06 00:51:55
139647,612a08405c,Ahaar Rice Atta 1kg,61.2,15,1,35265,918,2022-05-24 11:16:51
139647,5f89af093a,Patanjali Natural Dant Kanti Dental Cream 200g,85.69,12,1,35265,1028.28,2022-05-24 11:16:51
139647,621a24bd97,Liril Lemon & Tea Tree Oil Soap 4U X 75g,89.12,24,1,35265,2138.88,2022-05-24 11:16:51
136485,626cf940d1,Fogg Real Man Thrill Deodrant 200ml,155.48,16,1,41747,2487.68,2022-05-20 14:31:54
118545,625bee7348,VLCC Anti Tan Sun Screen Lotion SPF 25 PA+F With Lemon 2U X 150ml,193.34,6,1,19690,1160.04,2022-05-03 21:02:01
118545,5fbe5cbb6f,Pantene Advanced Anti Hair Fall Solution Shampoo 180ml,101.45,6,1,19690,608.7,2022-05-03 21:02:01
132608,6215fc20b7,Harpic Power Plus 10* Max Clean 250 ml,44.41,18,1,7913,799.38,2022-05-15 14:00:21
132608,61c70ff0ab,Harpic Disinfectant Toilet Cleaner 1L,168.22,18,1,7913,3027.96,2022-05-15 14:00:21
132608,6030975915,Closeup Everfresh + Germ Gel Red Hot Toothpaste 150g,75.42,36,1,7913,2715.12,2022-05-15 14:00:21
132608,608fb49520,Pond's Bright Beauty Face Wash 50g,68.9,36,1,7913,2480.4,2022-05-15 14:00:21
132608,62035966a7,Pond's Bright Beauty Spot less Fairness SPF 15 PA ++ Serum Cream 35g,105.61,18,1,7913,1900.98,2022-05-15 14:00:21
132608,626cf092d1,Himalaya Herbals Complete Care Toothpaste 80g,37.4,30,1,7913,1122,2022-05-15 14:00:21
132608,624d46d402,Unibic Cookies Cashew Badam 500g,67.2,18,1,7913,1209.6,2022-05-15 14:00:21
132608,624d440902,Unibic Cookies Fruit & Nut 500g,86.4,18,1,7913,1555.2,2022-05-15 14:00:21
132608,5f89af093a,Patanjali Natural Dant Kanti Dental Cream 200g,84.14,18,1,7913,1514.52,2022-05-15 14:00:21
132608,626a6447b5,Dettol Intense Cool Soap Bar 125g Buy 3 Get 1 Free,202.5,36,1,7913,7290,2022-05-15 14:00:21
157884,62234d164b,SPG Swaad Poha Thick 500g,29.5,18,2,120854,1062,2022-06-15 18:28:21
157884,62235e3c4b,SPG Swaad Sooji 500g,21.5,18,2,120854,774,2022-06-15 18:28:21
157884,61eaf1991b,Cadbury Oreo Choco Creme Biscuits 46.3g,8.83,24,1,120854,211.92,2022-06-15 18:28:21
157884,61eaf1991b,Cadbury Oreo Choco Creme Biscuits 46.3g,8.83,12,4,120854,423.84,2022-06-15 18:28:21
157884,61fbebb5b7,Rex Baking Powder 100g,21.7,6,1,120854,130.2,2022-06-15 18:28:21
157884,61fba097a7,Kissan Chotu Fresh Tomato Ketchup 130g,13.8,30,1,120854,414,2022-06-15 18:28:21
157884,61af6afd08,Kama Sutra Deodorant Combo Offer Pack 450ml,271.95,2,1,120854,543.9,2022-06-15 18:28:21
157884,61f3f6a6a7,Cadbury Oreo Original Vanilla Creme  46.3g,8.99,12,2,120854,215.76,2022-06-15 18:28:21
157884,6177f3609e,Too Yumm Chips Kashmiri Chilli 70g,25.5,12,1,120854,306,2022-06-15 18:28:21
157884,6177f0b69e,Too Yumm Veggie Stix Sour Cream & Onion 50g,17,18,1,120854,306,2022-06-15 18:28:21
157884,6177efd99e,Too Yumm Veggie Stix Chilli Chataka 50g,17,18,1,120854,306,2022-06-15 18:28:21
157884,6177edc090,Too Yumm Multigrain Dahi Papdi Chaat 50g,17,18,1,120854,306,2022-06-15 18:28:21
157884,6177ef0690,Too Yumm Multigrain Tangy Tomato 50g,17,18,1,120854,306,2022-06-15 18:28:21
157884,6177ecf09e,Too Yumm Karare Munchy Masala 75g,17,18,1,120854,306,2022-06-15 18:28:21
157884,6177ebbc90,Too Yumm Karare Chilli Achari 75g,17,18,1,120854,306,2022-06-15 18:28:21
157884,60febd99c4,Complan Nutrition and Health Drink Chocolate 500g,246.07,2,2,120854,984.28,2022-06-15 18:28:21
157884,c64bfcee80,Prabhuji Bhujia 32g,8,50,1,120854,400,2022-06-15 18:28:21
152984,60eed7e2a2,Patanjali's Saundarya Aloe Vera Gel 150ml,80,1,3,120991,240,2022-06-09 15:39:08
151683,5fc7902435,Tata Tea Gold 1kg,481.9,12,1,69014,5782.8,2022-06-07 22:52:38
134894,60c49b50a6,Parle Assorted Candies 195g  (Mango Bite + Orange Bite),35,24,3,109911,2520,2022-05-18 15:36:36
143838,5f81c9fb89,Head & Shoulders Anti Dandruff Shampoo Smooth & Silky 180ml,127.6,18,2,73176,4593.6,2022-05-28 16:39:22
143838,60d16fc0c5,Sunsilk Black Shine Shampoo 80ml,49.09,24,2,73176,2356.32,2022-05-28 16:39:22
143838,60d1707cc5,Sunsilk Lusciously Thick & Long Shampoo 80ml,49.8,24,1,73176,1195.2,2022-05-28 16:39:22
143838,61822f25e8,Liril Lemon & Tea Tree Oil Soap 75g,21.72,24,2,73176,1042.56,2022-05-28 16:39:22
